apotheke,apotheke_plz,apotheke_stadt,name,bezeichnung,genetik,thc,cbd,preis_pro_gramm,verfuegbarkeit,produkt_url
420brokkoli,33100,Paderborn,Pink Kush,enua 30/1 PS3 PNK,Hybrid,30%,1%,"5,44 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/enua_30_1_ps3_pnk-pink_kush?deliveryTarget=cGhhcm1hY3k6fDo5MGFjZWYyZi1lYjU3LTQ5MDQtOGEzMS0xMTQyYTAwZGQyZDI%3D#reviews
420brokkoli,33100,Paderborn,Fight Club,Vertical 7 36/1 FCL,Hybrid,36%,1%,"8,99 €/g",NEU,https://greenmedical.health/de/cannabis/flower/vertical_7_36_1_fcl-fight_club?deliveryTarget=cGhhcm1hY3k6fDo5MGFjZWYyZi1lYjU3LTQ5MDQtOGEzMS0xMTQyYTAwZGQyZDI%3D#reviews
420brokkoli,33100,Paderborn,Chemdawg,Origine Nature CHEM 29/1,Hybrid Sativa Dominant,29%,<1%,"6,49 €/g",NEU,https://greenmedical.health/de/cannabis/flower/origine_nature_chem_29_1-chemdawg?deliveryTarget=cGhhcm1hY3k6fDo5MGFjZWYyZi1lYjU3LTQ5MDQtOGEzMS0xMTQyYTAwZGQyZDI%3D#reviews
420brokkoli,33100,Paderborn,Cookies OZ,Slouu 33/1 COZ CA,Hybrid Indica Dominant,33%,1%,"6,49 €/g",NEU,https://greenmedical.health/de/cannabis/flower/slouu_33_1_coz_ca-cookies_oz?deliveryTarget=cGhhcm1hY3k6fDo5MGFjZWYyZi1lYjU3LTQ5MDQtOGEzMS0xMTQyYTAwZGQyZDI%3D#reviews
420brokkoli,33100,Paderborn,Cap Junky,CRQSH CPJs 33/1,Hybrid,33%,1%,"5,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/crqsh_cpjs_33_1-cap_junky?deliveryTarget=cGhhcm1hY3k6fDo5MGFjZWYyZi1lYjU3LTQ5MDQtOGEzMS0xMTQyYTAwZGQyZDI%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Sour Ape,Luana 24/1 APE,Hybrid,22%,1%,"5,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/luana_24_1_ape-sour_ape?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Ultra Dosed Candy,Barongo 24/1 LAX,Hybrid Indica Dominant,24%,1%,"7,49 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/barongo_24_1_lax-ultra_dosed_candy?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Killer Cupcake,IUVO 22/1 OC,Hybrid,22%,1%,"8,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/iuvo_22_1_oc-killer_cupcake?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Waffle Bites,AVAAY Signature 28/1 WB,Indica,28%,<1%,"7,84 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/avaay-signature-28-1-wb-waffle-bites?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Tangrini,ZOIKS 26/1 TG,Hybrid Sativa Dominant,26%,1%,"4,83 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/zoiks_26_1_tg-tangrini?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Wedding Tree,Cannamedical Sativa Forte NM,Hybrid,24%,<1%,"8,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_sativa_forte_nm-wedding_tree?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Chemango Kush,Pedanios 28/1 CMK-CA,Hybrid Indica Dominant,28%,1%,"6,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/pedanios_28_1_cmk_ca-chemango_kush?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Blue Lobster,Vasco x Cipher BL,Hybrid Indica Dominant,23.4%,<1%,"9,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/vasco_x_cipher_bl-blue_lobster?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Sun Lemon Diesel,ZOIKS 22/1 SLD,Hybrid,22%,1%,"4,49 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/zoiks_22_1_sld-sun_lemon_diesel?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Lemon Cookies,Cannamedical Hybrid Ultra BC,Hybrid,28%,<1%,"6,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_hybrid_ultra_bc-lemon_cookies?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Medellin,Origine Nature MED 32/1,Hybrid,32%,1%,"6,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/origine_nature_med_32_1-medellin?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Basotho Even,Canify Cannabis flos 8/9 LS Ku.,Hybrid,8%,9%,"7,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/canify_cannabis_flos_8_9_ls_ku_-basotho_even?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Azzai,ZOIKS 22/1 AZZ,Hybrid,22%,1%,"3,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/zoiks_22_1_azz-azzai?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Girl Scout Cookies,Luana 20/1 GSC,Hybrid,20%,1%,"3,85 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/luana_20_1_gsc-girl_scout_cookies?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Mac’s Cookies,AVAAY 26/1 MCO,Hybrid,26%,1%,"7,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/avaay_26_1_mco-mac_s_cookies?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Miracle Alien Cookies (MAC),MAC 1+,Hybrid,25.8%,1%,"6,79 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/mac_1_-miracle_alien_cookies?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Modified Gas,Green Karat MG 29/1,Hybrid,29%,1%,"7,49 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/green_karat_mg_29_1-modified_gas?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Diablo’s Dream,Cresco RST 33/1,Hybrid Indica Dominant,33%,1%,"7,99 €/g",NEU,https://greenmedical.health/de/cannabis/flower/cresco_rst_33_1-diablo_s_dream?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Space Rider,ZOIKS 22/1 SR,Hybrid Indica Dominant,22%,1%,"3,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/zoiks_22_1_sr-space_rider?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Banana Cream Cake,Cannamedical Indica Forte BC,Hybrid,24.7%,1%,"5,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_indica_forte_bc-banana_cream_cake?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Birthday Cake,Buuo 30/1 BDC,Hybrid Indica Dominant,30%,1%,"5,99 €/g",NEU,https://greenmedical.health/de/cannabis/flower/buuo_30_1_bdc-birthday_cake?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Chemango Kush,Pedanios 31/1 CMK-CA,Hybrid Indica Dominant,28.5%,<1%,"7,29 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/pedanios_31_1_cmk_ca-chemango_kush?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Afina,Bedrocan Forte 25/1,Hybrid,25%,<1%,"9,49 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/bedrocan_forte_25_1-afina?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Grizzly Glue,Coyote Valley 24/1 GRG,Hybrid Indica Dominant,24%,1%,"3,99 €/g",NEU,https://greenmedical.health/de/cannabis/flower/coyote_valley_24_1_grg-grizzly_glue?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Temptation,IUVO 24/1 OC,Hybrid,24%,<1%,"8,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/iuvo_24_1_oc-temptation?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Rainbow Milkshake Popstar,Buuo 24/1 RBM,Hybrid,24%,1%,"4,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/buuo_24_1_rbm-rainbow_milkshake_popstar?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Banana Bonbon,Buuo 24/1 BBB,Hybrid,24%,1%,"4,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/buuo_24_1_bbb-banana_bonbon?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Sour Blue Lemon,Buuo 24/1 SBLM,Hybrid,24%,1%,"4,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/buuo_24_1_sblm-sour_blue_lemon?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Frosted Cookies Popstars,Buuo 26/1 FRC,Hybrid Indica Dominant,26%,1%,"4,49 €/g",NEU,https://greenmedical.health/de/cannabis/flower/buuo_26_1_frc-frosted_cookies_popstars?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Pavé S1,Green Karat PV 26/1,Hybrid,26%,<1%,"5,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/green_karat_pv_26_1-pav_s1?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Pinewood Kush,Coyote Valley 22/1 PWK,Hybrid,22%,1%,"3,99 €/g",NEU,https://greenmedical.health/de/cannabis/flower/coyote_valley_22_1_pwk-pinewood_kush?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Vegas Wedding Cake,CannGo 26/1 WG,Hybrid Indica Dominant,26%,1%,"6,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/canngo_26_1_wg-pucker_up?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Sticky Bomb Liberty City,Coyote Valley 16/1 SBLI,Hybrid Indica Dominant,16%,1%,"3,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/coyote_valley_16_1_sbli-sticky_bomb_liberty_city?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Blue Lobster,enua 30/1 Blue L CA,Hybrid Indica Dominant,28%,1%,"9,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/enua_30_1_blue_l_ca-blue_lobster?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Gastro Popstars,Buuo 22/1 GP,Hybrid,22%,1%,"3,99 €/g",NEU,https://greenmedical.health/de/cannabis/flower/buuo_22_1_gp-gastro_popstars?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Gelat Skyfloater,Cannamedical Indica Forte DK 22/1,Hybrid Indica Dominant,22%,1%,"5,49 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_indica_forte_dk_22_1-gelat_skyfloater?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Maple,Coyote Valley 22/1 MAP,Hybrid,22%,1%,"3,99 €/g",NEU,https://greenmedical.health/de/cannabis/flower/coyote_valley_22_1_map-maple?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Sugar Berry Sorbet,Slouu 27/1 PS3 CA SBS,Hybrid,27%,1%,"4,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/slouu_27_1_ps3_ca_sbs-sugar_berry_sorbet?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Apples & Bananas,BC Green 14/1 A&B,Hybrid,14%,1%,"2,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/bc_green_14_1_a_b-apples_bananas?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Pink Platinum Banana,BC Green PPB 20/1,Hybrid Indica Dominant,20%,1%,"3,49 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/bc_green_pbb_20_1-pink_platinum_banana?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
MYCANNABIS (360 Grad Apotheke),40589,Düsseldorf,Candy Rain,Barongo 22/1 CDR,Hybrid Indica Dominant,22%,1%,"5,99 €/g",NEU,https://greenmedical.health/de/cannabis/flower/barongo_22_1_cdr-candy_rain?deliveryTarget=cGhhcm1hY3k6fDoyNGRkZmRlZi1iODBkLTQ2M2QtYWEyYy03OGQxNmVmMWVkZjA%3D#reviews
Alle Farben,49324,Melle,Sour Ape,Luana 24/1 APE,Hybrid,22%,1%,"6,29 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/luana_24_1_ape-sour_ape?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Cosmic Cream,Pedanios 31/1 COS-CA,Hybrid Indica Dominant,31%,<1%,"9,49 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/pedanios-31-1-cos-ca-cosmic-cream-34e1?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Afina,Bedrocan Cannabis Flos 22/1,Sativa,22%,<1%,"9,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/bedrocan-afina?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Sourdough,Pedanios 29/1 SRD-CA,Indica,29%,<1%,"7,49 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/pedanios-29-1-srd-ca-sourdough-srd?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Tubitti Frubitti,TANNENBUSCH 31/1 TF,Hybrid Indica Dominant,31%,<1%,"7,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/tannenbusch_31_1_tf-tubitti_frubitti?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Farm Gas (FRG),Pedanios 27/1 FRG-CA,Hybrid,27%,<1%,"6,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/pedanios-27-1-frg-ca-farm-gas-frg?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Chemango Kush,Pedanios 28/1 CMK-CA,Hybrid Indica Dominant,28%,1%,"7,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/pedanios_28_1_cmk_ca-chemango_kush?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Siggis Pfefferminze,Siggis PMNZ 28:01,Hybrid,28%,1%,"10,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/siggis_pmnz_28_01-siggis_pfefferminze?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Gastro Pop,420 Compound 33/1 GAP,Hybrid Indica Dominant,33%,<1%,"9,49 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/420_compound_33_1_gap-gastro_pop?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Tangrini,ZOIKS 22/1 TG,Hybrid Sativa Dominant,24%,1%,"5,49 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/zoiks_22_1_tg-tangrini?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Bunatic,Luana 27/1 Donny B,Indica,27%,1%,"6,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/luana_27_1_donny_b-bunatic?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Wedding Cake x Jet Fuel Gelato,Demecan Core Saxonia 28:1,Hybrid Indica Dominant,28%,<1%,"6,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/demecan_core_saxonia_28_01-wedding_cake_x_jet_fuel_gelato?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Golden Goat,Demecan Core Golden Horizon 30:01,Hybrid Sativa Dominant,30%,1%,"7,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/demecan_core_golden_horizon_30_01-golden_goat?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Huckleberry,Medical Saints 24/1 HUB,Sativa,24%,1%,"4,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/medical_saints_24_1_hub-huckleberry?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Jet Fuel Gelato,enua 30/1 PS3 JFG CA,Hybrid,30%,1%,"6,49 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/enua_30_1_ps3_jfg_ca-jet_fuel_gelato?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Medellin,Origine Nature MED 32/1,Hybrid,32%,1%,"8,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/origine_nature_med_32_1-medellin?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Purps Crystal Breath,enua 33/1 PCB CA,Hybrid Indica Dominant,33%,1%,"7,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/enua_33_1_pcb_ca-purps_crystal_breath?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Strawberry Cake,N!CE 24/1 SWC,Hybrid Indica Dominant,24%,1%,"5,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/n_ce_24_1_swc-strawberry_cake?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Nothern Lime Pie,enua 33/1 NLP CA,Hybrid,33%,1%,"7,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/enua_33_1_nlp_ca-nothern_lime_pie?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Alien Mints,Huala 30/1 CA ALM,Hybrid Indica Dominant,30%,1%,"6,99 €/g",NEU,https://greenmedical.health/de/cannabis/flower/huala_30_1_ca_alm-alien_mints?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Ice Cream Cake x Kush Mints,420 Evolution 27/1 CA ICC,Hybrid,27%,<1%,"8,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/420_evolution_27_1_ca_icc_ice_cream_cake-ice_cream_cake_kush_mints?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Pineapple Cherry Punch,enua 30/1 PS3 CA PCP,Hybrid,30%,1%,"6,49 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/enua_30_1_ps3_ca_pcp-pineapple_cherry_punch?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Tropicana Cookies,420 Natural 16/1 CA TRP,Hybrid,15%,<1%,"7,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/420_natural_16_1_ca_trp-tropicana_cookies?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
Alle Farben,49324,Melle,Blue Z,Bathera 25/1 BZ,Hybrid Indica Dominant,25%,1%,"8,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/bathera_25_1_bz-blue_z?deliveryTarget=cGhhcm1hY3k6fDozOTFiNGY4Mi0xOTA0LTRkMzYtOGFmMS0xZTk1YzkxODc5MjA%3D#reviews
